2024-03-28 09:50:05.941761	https://www.encodeproject.org/cart-report/?type=Experiment&cart=%2Fcarts%2F44e107d1-9e38-4e2b-bd78-63f73c9572a1%2F&files.file_type=bed+narrowPeak&limit=all
ID	Accession	Assay name	Assay title	Biosample classification	Target	Target of assay	Target gene symbol	Biosample summary	Biosample term name	Dbxrefs	Description	Lab	Project	Status	Files	Related series	Biosample accession	Biological replicate	Technical replicate	Linked antibody	Organism	Life stage	Biosample age	Biosample treatment	Biosample treatment ontology ID	Biosample treatment amount	Biosample treatment amount units	Biosample treatment duration	Biosample treatment duration units	Synchronization	Post-synchronization time	Post-synchronization time units	Biosample modification site target organism	Biosample modification site introduced gene organism	Replicates	Mixed biosamples	Cellular component	Library construction platform	Library construction method
/experiments/ENCSR376EUJ/	ENCSR376EUJ	ChIP-seq	TF ChIP-seq	whole organisms	/targets/Lpt-dmelanogaster/	Lpt	Lpt	Drosophila melanogaster strain 13T-exd-GFP whole organism embryo (0-8 hours) stably expressing exd	whole organism	GEO:GSM1209195,GEO:GSM1209196,GEO:GSM1217662,GEO:GSM1217661	ChIP-seq against Lpt in D. melanogaster whole organisms (embryonic, 0-8 hour)	Kevin White, UChicago	modENCODE	released	/files/ENCFF173ZFP/,/files/ENCFF798KRG/,/files/ENCFF289HWV/,/files/ENCFF490UYB/,/files/ENCFF273GRK/,/files/ENCFF059XTW/,/files/ENCFF724MXS/,/files/ENCFF761AYI/,/files/ENCFF258SFY/,/files/ENCFF644GOA/,/files/ENCFF510NBC/,/files/ENCFF341RIV/,/files/ENCFF644IIQ/,/files/ENCFF725VZH/,/files/ENCFF101DEI/,/files/ENCFF691HBZ/,/files/ENCFF342ZQF/,/files/ENCFF727FUE/,/files/ENCFF852IDO/,/files/ENCFF219JKD/,/files/ENCFF766IWM/,/files/ENCFF566BDP/,/files/ENCFF277XGM/,/files/ENCFF837BZI/,/files/ENCFF566XCP/,/files/ENCFF992XYP/,/files/ENCFF213RNS/,/files/ENCFF708YLZ/,/files/ENCFF491ASV/,/files/ENCFF130SWR/,/files/ENCFF591JLP/,/files/ENCFF540MHY/,/files/ENCFF904BQB/,/files/ENCFF345DBV/,/files/ENCFF921KSY/,/files/ENCFF134POL/,/files/ENCFF390DXU/,/files/ENCFF850UFS/,/files/ENCFF570GPQ/,/files/ENCFF136CON/		ENCBS707MLU,ENCBS196VSY	1,2	1	ENCAB053ULA	Drosophila melanogaster	embryonic	0-8 hours										/organisms/dmelanogaster/		/replicates/c31eba15-2eeb-4751-8776-8d7acb13d0ce/,/replicates/c0274bab-b90b-4e52-8d6f-f1e4b1786580/				
/experiments/ENCSR553HEY/	ENCSR553HEY	ChIP-seq	TF ChIP-seq	whole organisms	/targets/tll-dmelanogaster/	tll	tll	Drosophila melanogaster strain 8T-GFP whole organism embryo (0-4 hours) genetically modified (insertion) using site-specific recombination targeting D. melanogaster tll	whole organism	GEO:GSM594213,FactorBook:ENCSR553HEY	ChIP-seq against eGFP-tll in D. melanogaster whole organisms (embryonic, 0-4 hour)	Kevin White, UChicago	modENCODE	released	/files/ENCFF327OTY/,/files/ENCFF551QCT/,/files/ENCFF234BTS/,/files/ENCFF761ZNS/,/files/ENCFF931XYX/,/files/ENCFF591HKY/,/files/ENCFF283FBE/,/files/ENCFF670WUF/,/files/ENCFF474YDU/,/files/ENCFF838MKK/,/files/ENCFF032BFU/,/files/ENCFF219ZGU/,/files/ENCFF687ASS/,/files/ENCFF947DDX/,/files/ENCFF558DGB/,/files/ENCFF635YTO/,/files/ENCFF725NFU/,/files/ENCFF658YYT/,/files/ENCFF561EJJ/,/files/ENCFF374HJE/,/files/ENCFF449EIG/,/files/ENCFF629ABM/,/files/ENCFF472SYO/,/files/ENCFF257JNY/,/files/ENCFF772ELR/,/files/ENCFF995FPH/,/files/ENCFF555XBV/,/files/ENCFF395RBM/,/files/ENCFF510HYU/,/files/ENCFF376UWB/,/files/ENCFF793GMP/,/files/ENCFF883JQK/,/files/ENCFF770GUN/,/files/ENCFF421HNZ/,/files/ENCFF549SEV/,/files/ENCFF287UIF/,/files/ENCFF833DHT/,/files/ENCFF972DKD/,/files/ENCFF325TQO/,/files/ENCFF610DSO/		ENCBS060KTP,ENCBS878INM	1,2	1	ENCAB626MWP	Drosophila melanogaster	embryonic	0-4 hours										/organisms/dmelanogaster/		/replicates/2ab6e796-01a4-42e1-92ba-b77ad1eab7f2/,/replicates/2abaaece-9fe7-4ccc-bf6f-6bffd57e9337/				
/experiments/ENCSR240NHL/	ENCSR240NHL	ChIP-seq	TF ChIP-seq	whole organisms	/targets/ac-dmelanogaster/	ac	ac	Drosophila melanogaster strain ac-GFP whole organism embryo (0-8 hours) genetically modified (insertion) using site-specific recombination targeting D. melanogaster ac	whole organism	FactorBook:ENCSR240NHL,GEO:GSE257178	ChIP-seq on transgenic flies expressing ac-eGFP fusion proteins. The IP was performed using an anti-GFP antibody.	Kevin White, UChicago	modERN	released	/files/ENCFF074IQX/,/files/ENCFF539QLM/,/files/ENCFF472EHD/,/files/ENCFF152PRY/,/files/ENCFF455JIG/,/files/ENCFF631GVE/,/files/ENCFF827GBV/,/files/ENCFF686OFB/,/files/ENCFF594GCS/,/files/ENCFF590CDQ/,/files/ENCFF739WNC/,/files/ENCFF572EIQ/,/files/ENCFF870UKR/,/files/ENCFF761SJP/,/files/ENCFF734QRJ/,/files/ENCFF074VAJ/,/files/ENCFF265JHG/,/files/ENCFF166HIX/,/files/ENCFF601JEF/,/files/ENCFF069PJQ/,/files/ENCFF868HOX/,/files/ENCFF377QFT/,/files/ENCFF214LLR/,/files/ENCFF958EOB/,/files/ENCFF560IUI/,/files/ENCFF742LZK/,/files/ENCFF417KFU/,/files/ENCFF836FMJ/,/files/ENCFF650KLB/,/files/ENCFF970SZY/,/files/ENCFF291CBJ/,/files/ENCFF239BFH/,/files/ENCFF716WZC/,/files/ENCFF382YCP/,/files/ENCFF153ITO/,/files/ENCFF203GRT/,/files/ENCFF323VGJ/,/files/ENCFF808SNH/,/files/ENCFF433KYM/,/files/ENCFF809JJN/,/files/ENCFF644BZO/,/files/ENCFF527XIT/,/files/ENCFF129GKN/,/files/ENCFF788ADZ/,/files/ENCFF907OSO/,/files/ENCFF931VLQ/,/files/ENCFF166PVN/,/files/ENCFF373FOB/,/files/ENCFF381GRQ/,/files/ENCFF099CZM/,/files/ENCFF407JJC/,/files/ENCFF073ETO/,/files/ENCFF404VPT/		ENCBS183GUG,ENCBS854AAQ,ENCBS385CQF	3,1,2	1	ENCAB728YTO	Drosophila melanogaster	embryonic	0-8 hours										/organisms/dmelanogaster/		/replicates/34d0bf1c-739b-482f-84a3-f4d5018c4be5/,/replicates/7b87485a-9313-44f4-a343-32f0798e7765/,/replicates/ada9c33f-a733-4e04-b6b4-c9b044fefffa/				
/experiments/ENCSR984IRI/	ENCSR984IRI	ChIP-seq	TF ChIP-seq	whole organisms	/targets/lola-dmelanogaster/	lola	lola	Drosophila melanogaster strain lola-RI-GFP whole organism embryo (0-12 hours) stably expressing lola	whole organism	FactorBook:ENCSR984IRI,GEO:GSM1206865,GEO:GSM1206864	ChIP-seq against eGFP-lola in D. melanogaster whole organisms (embryonic, 0-12 hour)	Kevin White, UChicago	modENCODE	released	/files/ENCFF401DVQ/,/files/ENCFF004IMW/,/files/ENCFF513EKV/,/files/ENCFF639CKL/,/files/ENCFF060PFR/,/files/ENCFF254LPB/,/files/ENCFF085VOQ/,/files/ENCFF225QDE/,/files/ENCFF433CMN/,/files/ENCFF718YUM/,/files/ENCFF171ACI/,/files/ENCFF686QIG/,/files/ENCFF811BMO/,/files/ENCFF786JXG/,/files/ENCFF450NCD/,/files/ENCFF438QBV/,/files/ENCFF923ETV/,/files/ENCFF749KKI/,/files/ENCFF514ZUF/,/files/ENCFF293BSA/,/files/ENCFF819NBX/,/files/ENCFF901XMT/,/files/ENCFF964OII/,/files/ENCFF388ZED/,/files/ENCFF006SCF/,/files/ENCFF919TOY/,/files/ENCFF517WHM/,/files/ENCFF022WOE/,/files/ENCFF426UCL/,/files/ENCFF342LDQ/,/files/ENCFF020GUJ/,/files/ENCFF942QTS/,/files/ENCFF967YDC/,/files/ENCFF461ZZG/,/files/ENCFF108WUO/,/files/ENCFF231SJJ/,/files/ENCFF769UKF/,/files/ENCFF951QIF/,/files/ENCFF031SVJ/,/files/ENCFF603JQT/		ENCBS885ZPN,ENCBS406ZLN	1,2	1	ENCAB426GGE	Drosophila melanogaster	embryonic	0-12 hours										/organisms/dmelanogaster/		/replicates/6f1b4abc-4609-41af-aaae-f1ff38d20b67/,/replicates/99dccc25-5b99-4f4a-ba55-3231c90d5ff1/				
/experiments/ENCSR736AKA/	ENCSR736AKA	ChIP-seq	TF ChIP-seq	cell line	/targets/Su(H)-dmelanogaster/	Su(H)	Su(H)	Drosophila melanogaster Kc167	Kc167	FactorBook:ENCSR736AKA,GEO:GSM1296170,GEO:GSM1296172,GEO:GSM1296171	ChIP-seq against Su(H) in D. melanogaster Kc167 cell line (embryonic)	Kevin White, UChicago	modENCODE	released	/files/ENCFF233LFJ/,/files/ENCFF996YCA/,/files/ENCFF179FXI/,/files/ENCFF488LSL/,/files/ENCFF567INP/,/files/ENCFF811AON/,/files/ENCFF998JLQ/,/files/ENCFF729NIR/,/files/ENCFF753ERF/,/files/ENCFF133OWD/,/files/ENCFF651QPJ/,/files/ENCFF508ULZ/,/files/ENCFF801CEP/,/files/ENCFF253YYG/,/files/ENCFF552FVG/,/files/ENCFF603WFC/,/files/ENCFF719EVR/,/files/ENCFF117FPT/,/files/ENCFF196QSY/,/files/ENCFF314DSJ/,/files/ENCFF214SSM/,/files/ENCFF618VPQ/,/files/ENCFF352ZBT/,/files/ENCFF947LAU/,/files/ENCFF477FKM/,/files/ENCFF469PWX/,/files/ENCFF515FCF/,/files/ENCFF217LRM/,/files/ENCFF778AOI/,/files/ENCFF613PQX/,/files/ENCFF578YVB/,/files/ENCFF167GBH/,/files/ENCFF661YFA/,/files/ENCFF717SET/,/files/ENCFF985HMY/,/files/ENCFF347UUZ/,/files/ENCFF039UYP/,/files/ENCFF359VDX/,/files/ENCFF445JMR/,/files/ENCFF228AOB/,/files/ENCFF438SZU/,/files/ENCFF927RCV/,/files/ENCFF605GHB/,/files/ENCFF390IYL/,/files/ENCFF078OZC/,/files/ENCFF248LVE/,/files/ENCFF495SZL/,/files/ENCFF739VKV/,/files/ENCFF059IJS/,/files/ENCFF299QKH/,/files/ENCFF405RLC/,/files/ENCFF133BDJ/,/files/ENCFF374DTR/		ENCBS862SKE,ENCBS603LDU,ENCBS252ADJ	3,2,1	1	ENCAB941QAH	Drosophila melanogaster	embryonic													/replicates/47eafb27-edde-419e-aa40-76a5f9c46cf2/,/replicates/95240842-de12-46f5-abea-48be108ddd1f/,/replicates/548fb1fa-7db5-4fa9-bc5d-b4727ba6ee54/				
/experiments/ENCSR861RPB/	ENCSR861RPB	ChIP-seq	TF ChIP-seq	whole organisms	/targets/CG13775-dmelanogaster/	CG13775	CG13775	Drosophila melanogaster strain CG13775-GFP whole organism embryo (0-24 hours) genetically modified (insertion) using site-specific recombination targeting D. melanogaster CG13775	whole organism	GEO:GSE257689,FactorBook:ENCSR861RPB	ChIP-seq on transgenic flies expressing CG13775-eGFP fusion proteins. The IP was performed using an anti-GFP antibody.	Kevin White, UChicago	modERN	released	/files/ENCFF017MCB/,/files/ENCFF329GFA/,/files/ENCFF266IEP/,/files/ENCFF313GZO/,/files/ENCFF409VGS/,/files/ENCFF156VLC/,/files/ENCFF445WRA/,/files/ENCFF949HKK/,/files/ENCFF067PAI/,/files/ENCFF117JDK/,/files/ENCFF403KCN/,/files/ENCFF446SSV/,/files/ENCFF945AKF/,/files/ENCFF208BSJ/,/files/ENCFF590XVG/,/files/ENCFF242PNQ/,/files/ENCFF534IYM/,/files/ENCFF791XDE/,/files/ENCFF992NSS/,/files/ENCFF126ITH/,/files/ENCFF128IQF/,/files/ENCFF839YZN/,/files/ENCFF692OKA/,/files/ENCFF069TCB/,/files/ENCFF563ORT/,/files/ENCFF219TEP/,/files/ENCFF414KPB/,/files/ENCFF834SEQ/,/files/ENCFF173RPB/,/files/ENCFF144TTD/,/files/ENCFF405AUW/,/files/ENCFF026CKX/,/files/ENCFF537GNQ/,/files/ENCFF136QHL/,/files/ENCFF856DPR/,/files/ENCFF235HKM/,/files/ENCFF247SSI/,/files/ENCFF426ZGP/,/files/ENCFF902CSX/,/files/ENCFF197PZZ/,/files/ENCFF842PYB/,/files/ENCFF573BGD/,/files/ENCFF603CZY/,/files/ENCFF596LFR/,/files/ENCFF064ZGO/,/files/ENCFF512WHB/,/files/ENCFF962USN/,/files/ENCFF378OFQ/,/files/ENCFF460VHA/,/files/ENCFF962HIT/,/files/ENCFF602LJR/,/files/ENCFF892MVJ/,/files/ENCFF471QFZ/		ENCBS511TEK,ENCBS399CEE,ENCBS767NCZ	2,1,4	1	ENCAB728YTO	Drosophila melanogaster	embryonic	0-24 hours										/organisms/dmelanogaster/		/replicates/25eb7294-0d38-40b3-aa9f-290a4e73edc8/,/replicates/49c08c65-4d12-4592-b69c-2b99a38fab12/,/replicates/83b459bb-31f2-449b-9c92-5c5c091d3d5e/				
/experiments/ENCSR469KTM/	ENCSR469KTM	ChIP-seq	TF ChIP-seq	whole organisms	/targets/gem-dmelanogaster/	gem	gem	Drosophila melanogaster strain gem whole organism embryo (0-24 hours) genetically modified (insertion) using site-specific recombination targeting D. melanogaster gem	whole organism	FactorBook:ENCSR469KTM,GEO:GSE258753	ChIP-seq on transgenic flies expressing -eGFP fusion proteins. The IP was performed using an anti-GFP antibody.	Kevin White, UChicago	modERN	released	/files/ENCFF294RYL/,/files/ENCFF781SQT/,/files/ENCFF225IPH/,/files/ENCFF400MTG/,/files/ENCFF305HMW/,/files/ENCFF308TVO/,/files/ENCFF261ZNN/,/files/ENCFF438BBB/,/files/ENCFF145HQI/,/files/ENCFF556SEY/,/files/ENCFF674VXT/,/files/ENCFF240RWA/,/files/ENCFF100MVZ/,/files/ENCFF996UEO/,/files/ENCFF401LHC/,/files/ENCFF018DTR/,/files/ENCFF130ISB/,/files/ENCFF104ARL/,/files/ENCFF740VRM/,/files/ENCFF861KLL/,/files/ENCFF526KNU/		ENCBS557HTE,ENCBS885FJA	4,1	1	ENCAB728YTO	Drosophila melanogaster	embryonic	0-24 hours										/organisms/dmelanogaster/		/replicates/2b5160e7-4f64-4327-aea4-56c09ad1333d/,/replicates/368c260f-0f2e-4067-82e6-4c5a3858766e/				
/experiments/ENCSR240ADR/	ENCSR240ADR	ChIP-seq	TF ChIP-seq	whole organisms	/targets/Stat92E-dmelanogaster/	Stat92E	Stat92E	Drosophila melanogaster strain Stat92E-GFP whole organism embryo (0-12 hours) stably expressing Stat92E	whole organism	FactorBook:ENCSR240ADR,GEO:GSM1209172,GEO:GSM1209173	ChIP-seq against eGFP-Stat92E in D. melanogaster whole organisms (embryonic, 0-12 hour)	Kevin White, UChicago	modENCODE	released	/files/ENCFF047YGA/,/files/ENCFF040YOQ/,/files/ENCFF461PJM/,/files/ENCFF368SBS/,/files/ENCFF796TTS/,/files/ENCFF274EPE/,/files/ENCFF675JVB/,/files/ENCFF369MVU/,/files/ENCFF489ULN/,/files/ENCFF392RXP/,/files/ENCFF880JOK/,/files/ENCFF224QGN/,/files/ENCFF870FTH/,/files/ENCFF321QPN/,/files/ENCFF116JYA/,/files/ENCFF403JQY/,/files/ENCFF688PSB/,/files/ENCFF222UEY/,/files/ENCFF247EIU/,/files/ENCFF479HOE/,/files/ENCFF426TKT/,/files/ENCFF029XRA/,/files/ENCFF467OWR/,/files/ENCFF710UWM/,/files/ENCFF266CRW/,/files/ENCFF681TTA/,/files/ENCFF997UYE/,/files/ENCFF067RIE/,/files/ENCFF276ZSG/,/files/ENCFF445KNM/,/files/ENCFF213RNP/,/files/ENCFF841SNG/,/files/ENCFF449WIT/,/files/ENCFF502GKF/,/files/ENCFF692GQE/,/files/ENCFF701GFX/,/files/ENCFF389KDZ/,/files/ENCFF767VHH/,/files/ENCFF777ULX/,/files/ENCFF166LVE/		ENCBS642ZQY,ENCBS949BFS	1,2	1	ENCAB426GGE	Drosophila melanogaster	embryonic	0-12 hours										/organisms/dmelanogaster/		/replicates/6884aca8-c48f-47b4-96f4-4a9229e16577/,/replicates/438216c3-ef8a-4e3e-a530-199d36acc066/				
/experiments/ENCSR264MBG/	ENCSR264MBG	ChIP-seq	TF ChIP-seq	cell line	/targets/Sin3A-dmelanogaster/	Sin3A	Sin3A	Drosophila melanogaster Kc167	Kc167	GEO:GSM847774	ChIP-seq against Sin3A in D. melanogaster Kc167 cell line (embryonic)	Kevin White, UChicago	modENCODE	released	/files/ENCFF515LPH/,/files/ENCFF708WHR/,/files/ENCFF209JYZ/,/files/ENCFF905UBK/,/files/ENCFF445BCP/,/files/ENCFF693DUB/,/files/ENCFF304AZM/,/files/ENCFF660DSH/,/files/ENCFF622QTD/,/files/ENCFF184CCN/,/files/ENCFF721EZY/,/files/ENCFF424DIE/,/files/ENCFF737YRR/,/files/ENCFF324DKI/,/files/ENCFF685VXJ/,/files/ENCFF364WFX/,/files/ENCFF652CQK/,/files/ENCFF725NQA/,/files/ENCFF999FNM/,/files/ENCFF777JXL/,/files/ENCFF737HYV/,/files/ENCFF951DSQ/,/files/ENCFF453ALS/,/files/ENCFF410TQV/,/files/ENCFF445HDB/,/files/ENCFF581WHJ/,/files/ENCFF534AMK/,/files/ENCFF525PBJ/,/files/ENCFF776ZTG/,/files/ENCFF355ZWG/,/files/ENCFF965CDB/,/files/ENCFF649GOM/,/files/ENCFF963ZMJ/,/files/ENCFF281FKL/,/files/ENCFF357DFH/,/files/ENCFF449ZFM/,/files/ENCFF201ARX/,/files/ENCFF188TDJ/,/files/ENCFF832CZX/,/files/ENCFF608DNH/		ENCBS796GIW,ENCBS204IEG	2,1	1	ENCAB356EAD	Drosophila melanogaster	embryonic													/replicates/509f64c2-902a-4428-8893-9e4abc7c9a6f/,/replicates/7eb28507-77da-43e8-8063-a48437b5755a/				
/experiments/ENCSR486EQS/	ENCSR486EQS	ChIP-seq	TF ChIP-seq	whole organisms	/targets/org-1-dmelanogaster/	org-1	org-1	Drosophila melanogaster strain org-1-GFP whole organism embryo (2-24 hours) genetically modified (insertion) using site-specific recombination targeting D. melanogaster org-1	whole organism	GEO:GSE258947,FactorBook:ENCSR486EQS	ChIP-seq on transgenic flies expressing org-1-eGFP fusion proteins. The IP was performed using an anti-GFP antibody.	Kevin White, UChicago	modERN	released	/files/ENCFF382IWA/,/files/ENCFF029MCW/,/files/ENCFF232AGW/,/files/ENCFF509MPX/,/files/ENCFF664LVN/,/files/ENCFF186WVT/,/files/ENCFF440VXF/,/files/ENCFF080HMX/,/files/ENCFF117YBY/,/files/ENCFF536YEC/,/files/ENCFF845NFF/,/files/ENCFF963NWT/,/files/ENCFF203WOW/,/files/ENCFF758KZG/,/files/ENCFF588IKX/,/files/ENCFF401PPY/,/files/ENCFF615MRI/,/files/ENCFF045MPF/,/files/ENCFF772MUN/,/files/ENCFF828BUS/,/files/ENCFF160NEN/,/files/ENCFF838QRG/,/files/ENCFF385EUM/,/files/ENCFF127YXU/,/files/ENCFF259HJI/,/files/ENCFF685CKN/,/files/ENCFF123GDM/,/files/ENCFF689WFZ/,/files/ENCFF368TWS/,/files/ENCFF290PSP/,/files/ENCFF387ULI/,/files/ENCFF928XQA/,/files/ENCFF570NCN/,/files/ENCFF042HYN/,/files/ENCFF163MVD/,/files/ENCFF457BUQ/,/files/ENCFF168YWL/,/files/ENCFF881FDT/,/files/ENCFF367FBJ/,/files/ENCFF367JJW/		ENCBS290CGH,ENCBS050TGO	1,2	1	ENCAB728YTO	Drosophila melanogaster	embryonic	2-24 hours										/organisms/dmelanogaster/		/replicates/afe9dd72-88ca-4996-a4ce-dca3e6c36e9e/,/replicates/6dacb056-3383-4d21-8f7b-d97f3d57f11b/				
/experiments/ENCSR082FZF/	ENCSR082FZF	ChIP-seq	TF ChIP-seq	whole organisms	/targets/CG2875-dmelanogaster/	CG2875	CG2875	Drosophila melanogaster strain CG2875-GFP whole organism embryo (0-14 hours) genetically modified (insertion) using site-specific recombination targeting D. melanogaster CG2875	whole organism	GEO:GSE257325	ChIP-seq on transgenic flies expressing CG2875-eGFP fusion proteins. The IP was performed using an anti-GFP antibody.	Kevin White, UChicago	modERN	released	/files/ENCFF187SAM/,/files/ENCFF482RCL/,/files/ENCFF218NBL/,/files/ENCFF169USY/,/files/ENCFF384KNG/,/files/ENCFF753TMM/,/files/ENCFF759SSA/,/files/ENCFF987UXR/,/files/ENCFF674RGK/,/files/ENCFF454VJM/,/files/ENCFF529WJQ/,/files/ENCFF148VEN/,/files/ENCFF196QRR/,/files/ENCFF657EGU/,/files/ENCFF003WUA/,/files/ENCFF621AWK/,/files/ENCFF682GYV/,/files/ENCFF272EOH/,/files/ENCFF181ERJ/,/files/ENCFF054QTK/,/files/ENCFF208KSP/,/files/ENCFF593XDC/,/files/ENCFF067SBX/,/files/ENCFF964EJY/,/files/ENCFF207AHE/,/files/ENCFF005FIS/,/files/ENCFF152IGW/,/files/ENCFF269SEN/,/files/ENCFF963KYG/,/files/ENCFF700ROP/,/files/ENCFF291QDX/,/files/ENCFF972CID/,/files/ENCFF628OWH/,/files/ENCFF252GRS/,/files/ENCFF556ZRE/,/files/ENCFF236MRE/,/files/ENCFF847IVZ/,/files/ENCFF129DZS/,/files/ENCFF162VTQ/,/files/ENCFF783HST/		ENCBS114AEF,ENCBS755OKD	1,2	1	ENCAB728YTO	Drosophila melanogaster	embryonic	0-14 hours										/organisms/dmelanogaster/		/replicates/7d085f9f-6e68-42ed-a0ae-38f56118dc7e/,/replicates/9a7ddb27-826b-448e-a27f-97f892863e04/				
/experiments/ENCSR388YUZ/	ENCSR388YUZ	ChIP-seq	TF ChIP-seq	whole organisms	/targets/Jarid2-dmelanogaster/	Jarid2	Jarid2	Drosophila melanogaster strain Jarid2-GFP whole organism embryo (0-24 hours) genetically modified (insertion) using site-specific recombination targeting D. melanogaster Jarid2	whole organism	GEO:GSE257823	ChIP-seq on transgenic flies expressing Jarid2-eGFP fusion proteins. The IP was performed using an anti-GFP antibody.	Kevin White, UChicago	modERN	released	/files/ENCFF090YBK/,/files/ENCFF064HTW/,/files/ENCFF649NYX/,/files/ENCFF929KUP/,/files/ENCFF280LRO/,/files/ENCFF522WMB/,/files/ENCFF017OLW/,/files/ENCFF542WFC/,/files/ENCFF293EZB/,/files/ENCFF996WFP/,/files/ENCFF819HJE/,/files/ENCFF300UHP/,/files/ENCFF188XMP/,/files/ENCFF382ABK/,/files/ENCFF082NAM/,/files/ENCFF560WTD/,/files/ENCFF899QPO/,/files/ENCFF463EOI/,/files/ENCFF867ZMI/,/files/ENCFF624LHX/,/files/ENCFF174TMV/,/files/ENCFF369VTT/,/files/ENCFF024PQI/,/files/ENCFF381DPA/,/files/ENCFF311EEA/,/files/ENCFF994LYC/,/files/ENCFF093CBT/,/files/ENCFF751UNE/,/files/ENCFF993PNA/,/files/ENCFF701PIR/,/files/ENCFF929FDB/,/files/ENCFF263JCS/,/files/ENCFF611ERJ/,/files/ENCFF178ZEC/,/files/ENCFF211HZH/,/files/ENCFF829NPX/,/files/ENCFF067FNR/,/files/ENCFF810XUP/,/files/ENCFF578RJI/,/files/ENCFF257UNP/,/files/ENCFF025KVY/,/files/ENCFF629WLY/,/files/ENCFF234PXP/,/files/ENCFF243LXA/,/files/ENCFF957PAI/,/files/ENCFF422QGU/,/files/ENCFF459HLN/,/files/ENCFF977DDL/,/files/ENCFF589SGY/,/files/ENCFF396EGA/,/files/ENCFF201ARC/,/files/ENCFF908UKI/,/files/ENCFF515WFN/		ENCBS257RDB,ENCBS293NBL,ENCBS409IHO	1,2,3	1	ENCAB728YTO	Drosophila melanogaster	embryonic	0-24 hours										/organisms/dmelanogaster/		/replicates/310b4bdf-52eb-44e5-ab8e-db636539310d/,/replicates/b5027048-3a27-4217-a429-429ad5dd68a3/,/replicates/c6b48e02-f2f6-48cf-9ddc-57de8e5cd24c/				
/experiments/ENCSR564UWC/	ENCSR564UWC	ChIP-seq	TF ChIP-seq	whole organisms	/targets/Vsx1-dmelanogaster/	Vsx1	Vsx1	Drosophila melanogaster strain Vsx1-GFP whole organism embryo (0-18 hours) genetically modified (insertion) using site-specific recombination targeting D. melanogaster Vsx1	whole organism	GEO:GSE257767,FactorBook:ENCSR564UWC	ChIP-seq on transgenic flies expressing Vsx1-eGFP fusion proteins. The IP was performed using an anti-GFP antibody.	Kevin White, UChicago	modERN	released	/files/ENCFF980PPQ/,/files/ENCFF366RQK/,/files/ENCFF128UJX/,/files/ENCFF087AVF/,/files/ENCFF951ZGB/,/files/ENCFF244APK/,/files/ENCFF440ATG/,/files/ENCFF940AIJ/,/files/ENCFF504HWF/,/files/ENCFF605RXZ/,/files/ENCFF945KJD/,/files/ENCFF423NLK/,/files/ENCFF679NGO/,/files/ENCFF727PXB/,/files/ENCFF579NWS/,/files/ENCFF263WWB/,/files/ENCFF723VNS/,/files/ENCFF801FMJ/,/files/ENCFF605ZOL/,/files/ENCFF643LZA/,/files/ENCFF791YPI/,/files/ENCFF814MEJ/,/files/ENCFF393HKC/,/files/ENCFF927KHQ/,/files/ENCFF061SXE/,/files/ENCFF004MRT/,/files/ENCFF794ZBW/,/files/ENCFF003PEL/,/files/ENCFF131YAI/,/files/ENCFF794MTC/,/files/ENCFF324KZL/,/files/ENCFF260IZW/,/files/ENCFF620UMD/,/files/ENCFF681UVF/,/files/ENCFF633VDE/,/files/ENCFF776OCR/,/files/ENCFF310QOV/,/files/ENCFF815LZK/,/files/ENCFF392BMO/,/files/ENCFF537NNN/		ENCBS676CSL,ENCBS109QFT	3,2	1	ENCAB728YTO	Drosophila melanogaster	embryonic	0-18 hours										/organisms/dmelanogaster/		/replicates/3d1a7a72-0286-4f05-91e0-e3eb718417fd/,/replicates/952fa68f-827b-4e29-8897-cd2a40bbabe0/				
